Episode,Total Reward,Total Cost,Invalid Actions,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,,,11432,wind,-2,35310310,30498009
,,,,,9032,wind,-2,35310310,30498009
,,,,,8352,wind,-2,35310310,30498009
,,,,,5454,solar,-2,35310310,30498009
,,,,,6934,solar,-2,35310310,30498009
,,,,,11134,wind,-2,35310310,30498009
,,,,,12335,solar,-2,35310310,30498009
,,,,,4039,wind,-2,35310310,30498009
,,,,,2345,solar,0,35811720,30415452
,,,,,2951,wind,-2,35811720,30415452
,,,,,2962,wind,0,35857931,30378048
,,,,,14745,wind,-2,35857931,30378048
,,,,,4945,wind,-2,35857931,30378048
,,,,,7847,wind,-2,35857931,30378048
,,,,,16741,wind,-2,35857931,30378048
,,,,,9553,wind,-2,35857931,30378048
,,,,,15961,solar,-2,35857931,30378048
,,,,,15526,solar,-2,35857931,30378048
,,,,,7424,wind,-2,35857931,30378048
,,,,,3824,wind,0,35897248,30344351
,,,,,11744,wind,-2,35897248,30344351
,,,,,6335,wind,-2,35897248,30344351
,,,,,15632,solar,-2,35897248,30344351
,,,,,12523,solar,-2,35897248,30344351
,,,,,16141,wind,-2,35897248,30344351
,,,,,14022,wind,-2,35897248,30344351
,,,,,2550,wind,-2,35897248,30344351
,,,,,5046,wind,-2,35897248,30344351
,,,,,10567,solar,-2,35897248,30344351
,,,,,4637,wind,0,35953142,30296889
,,,,,2252,solar,-2,35953142,30296889
,,,,,15549,solar,-2,35953142,30296889
,,,,,3350,wind,-2,35953142,30296889
,,,,,5730,wind,-2,35953142,30296889
,,,,,11460,wind,-2,35953142,30296889
,,,,,13719,wind,-2,35953142,30296889
,,,,,1656,solar,-2,35953142,30296889
,,,,,15836,solar,-2,35953142,30296889
,,,,,14663,solar,-2,35953142,30296889
,,,,,6140,wind,0,35982492,30273494
,,,,,3645,solar,-2,35982492,30273494
,,,,,10115,solar,-2,35982492,30273494
,,,,,6832,solar,-2,35982492,30273494
,,,,,2929,wind,-2,35982492,30273494
,,,,,2951,wind,-2,35982492,30273494
,,,,,4538,wind,0,36013153,30246924
,,,,,15333,wind,-2,36013153,30246924
,,,,,11048,wind,-2,36013153,30246924
,,,,,11031,wind,-2,36013153,30246924
,,,,,5569,solar,0,36536508,30158086
,,,,,8352,wind,-2,36536508,30158086
,,,,,14719,wind,0,36576630,30129514
,,,,,3424,wind,-2,36576630,30129514
,,,,,4444,wind,-2,36576630,30129514
,,,,,2931,wind,-2,36576630,30129514
,,,,,11931,solar,-2,36576630,30129514
,,,,,17742,wind,-2,36576630,30129514
,,,,,13725,solar,-2,36576630,30129514
,,,,,11132,wind,-2,36576630,30129514
,,,,,10328,solar,-2,36576630,30129514
,,,,,11527,wind,-2,36576630,30129514
,,,,,16255,wind,-2,36576630,30129514
,,,,,11528,solar,-2,36576630,30129514
,,,,,3625,wind,-2,36576630,30129514
,,,,,8251,wind,-2,36576630,30129514
,,,,,15534,wind,-2,36576630,30129514
,,,,,12120,solar,-2,36576630,30129514
,,,,,8447,solar,0,37045075,30042977
,,,,,3160,wind,-2,37045075,30042977
,,,,,3032,solar,0,37536700,29960338
,,,,,7532,wind,0,37570165,29933775
,,,,,8850,wind,0,37595756,29916579
,,,,,13964,wind,-2,37595756,29916579
,,,,,11443,wind,-2,37595756,29916579
,,,,,17650,wind,-2,37595756,29916579
,,,,,13032,wind,-2,37595756,29916579
,,,,,14344,wind,-2,37595756,29916579
,,,,,3847,wind,-2,37595756,29916579
,,,,,14263,solar,-2,37595756,29916579
,,,,,12661,wind,-2,37595756,29916579
,,,,,15034,solar,-2,37595756,29916579
,,,,,4420,wind,0,37644521,29879516
,,,,,12523,solar,-2,37644521,29879516
,,,,,9962,wind,-2,37644521,29879516
,,,,,17852,solar,-2,37644521,29879516
,,,,,1758,solar,-2,37644521,29879516
,,,,,5454,solar,-2,37644521,29879516
,,,,,8444,wind,-2,37644521,29879516
,,,,,2852,solar,-2,37644521,29879516
,,,,,12335,solar,-2,37644521,29879516
,,,,,16556,wind,-2,37644521,29879516
,,,,,15526,solar,-2,37644521,29879516
,,,,,14726,solar,-2,37644521,29879516
,,,,,4257,wind,-2,37644521,29879516
,,,,,2829,solar,-2,37644521,29879516
,,,,,15527,solar,0,38123606,29792032
,,,,,10618,solar,-2,38123606,29792032
,,,,,7847,wind,-2,38123606,29792032
,,,,,14745,wind,-2,38123606,29792032
,,,,,2550,wind,-2,38123606,29792032
,,,,,7929,wind,0,38144800,29774929
,,,,,2951,wind,-2,38144800,29774929
,,,,,2932,wind,-2,38144800,29774929
,,,,,5822,wind,-2,38144800,29774929
,,,,,15725,wind,-2,38144800,29774929
,,,,,9032,wind,-2,38144800,29774929
,,,,,15631,solar,-2,38144800,29774929
,,,,,3047,wind,-2,38144800,29774929
,,,,,5744,wind,-2,38144800,29774929
,,,,,8333,wind,-2,38144800,29774929
,,,,,12119,wind,-2,38144800,29774929
,,,,,5422,wind,-2,38144800,29774929
,,,,,15032,wind,0,38166536,29760707
,,,,,7329,wind,-2,38166536,29760707
,,,,,12051,wind,0,38186724,29748417
,,,,,6740,wind,0,38217432,29723979
,,,,,1557,solar,0,38726537,29639895
,,,,,16255,wind,-2,38726537,29639895
,,,,,12523,solar,-2,38726537,29639895
,,,,,13816,wind,-2,38726537,29639895
,,,,,4039,wind,-2,38726537,29639895
,,,,,11432,wind,-2,38726537,29639895
,,,,,7525,wind,0,38744877,29624996
,,,,,4046,wind,-2,38744877,29624996
,,,,,9862,solar,-2,38744877,29624996
,,,,,8352,wind,-2,38744877,29624996
,,,,,10567,solar,-2,38744877,29624996
,,,,,12335,solar,-2,38744877,29624996
,,,,,4545,wind,0,38768372,29604316
,,,,,12956,solar,0,39257527,29512244
,,,,,11744,wind,-2,39257527,29512244
,,,,,2951,wind,-2,39257527,29512244
,,,,,16741,wind,-2,39257527,29512244
,,,,,5046,wind,-2,39257527,29512244
,,,,,15961,solar,-2,39257527,29512244
,,,,,10328,solar,-2,39257527,29512244
,,,,,15333,wind,-2,39257527,29512244
,,,,,9553,wind,-2,39257527,29512244
,,,,,3645,solar,-2,39257527,29512244
,,,,,16141,wind,-2,39257527,29512244
,,,,,7939,solar,0,39722267,29427845
,,,,,14745,wind,-2,39722267,29427845
,,,,,12461,solar,-2,39722267,29427845
,,,,,11048,wind,-2,39722267,29427845
,,,,,7847,wind,-2,39722267,29427845
,,,,,3726,wind,-2,39722267,29427845
,,,,,4945,wind,-2,39722267,29427845
,,,,,12854,solar,-2,39722267,29427845
,,,,,11132,wind,-2,39722267,29427845
,,,,,7424,wind,-2,39722267,29427845
,,,,,10431,wind,-2,39722267,29427845
,,,,,14663,solar,-2,39722267,29427845
,,,,,13032,wind,-2,39722267,29427845
,,,,,15632,solar,-2,39722267,29427845
,,,,,7451,wind,-2,39722267,29427845
,,,,,15725,solar,-2,39722267,29427845
,,,,,6335,wind,-2,39722267,29427845
,,,,,11528,solar,-2,39722267,29427845
,,,,,11953,wind,-2,39722267,29427845
,,,,,17742,wind,-2,39722267,29427845
,,,,,12523,solar,-2,39722267,29427845
,,,,,4257,wind,-2,39722267,29427845
,,,,,5738,wind,0,39737089,29415656
,,,,,2550,wind,-2,39737089,29415656
,,,,,11031,wind,-2,39737089,29415656
,,,,,10323,wind,0,39812157,29361906
,,,,,15526,solar,-2,39812157,29361906
,,,,,6934,solar,-2,39812157,29361906
,,,,,18051,wind,0,39851337,29335554
,,,,,3424,wind,-2,39851337,29335554
,,,,,3350,wind,-2,39851337,29335554
,,,,,13719,wind,-2,39851337,29335554
,,,,,15836,solar,-2,39851337,29335554
,,,,,3245,solar,-2,39851337,29335554
,,,,,8352,wind,-2,39851337,29335554
,,,,,3625,wind,-2,39851337,29335554
,,,,,16255,wind,-2,39851337,29335554
,,,,,4444,wind,-2,39851337,29335554
,,,,,14540,solar,-2,39851337,29335554
,,,,,12120,solar,-2,39851337,29335554
,,,,,9834,wind,-2,39851337,29335554
,,,,,6640,wind,-2,39851337,29335554
,,,,,11527,wind,-2,39851337,29335554
,,,,,9962,wind,-2,39851337,29335554
,,,,,16556,wind,-2,39851337,29335554
,,,,,5730,wind,-2,39851337,29335554
,,,,,15549,solar,-2,39851337,29335554
,,,,,2929,wind,-2,39851337,29335554
,,,,,6832,solar,-2,39851337,29335554
,,,,,8251,wind,-2,39851337,29335554
,,,,,2931,wind,-2,39851337,29335554
,,,,,14726,solar,-2,39851337,29335554
,,,,,2951,wind,-2,39851337,29335554
,,,,,12119,wind,-2,39851337,29335554
,,,,,2252,solar,-2,39851337,29335554
,,,,,5047,wind,-2,39851337,29335554
,,,,,14022,wind,-2,39851337,29335554
,,,,,4151,wind,-2,39851337,29335554
,,,,,11460,wind,-2,39851337,29335554
,,,,,3160,wind,-2,39851337,29335554
,,,,,6726,wind,-2,39851337,29335554
,,,,,10618,solar,-2,39851337,29335554
,,,,,8444,wind,-2,39851337,29335554
,,,,,7847,wind,-2,39851337,29335554
,,,,,4429,solar,0,40351702,29247602
,,,,,12523,solar,-2,40351702,29247602
,,,,,3847,wind,-2,40351702,29247602
,,,,,14344,wind,-2,40351702,29247602
,,,,,14719,wind,-2,40351702,29247602
,,,,,10115,solar,-2,40351702,29247602
,,,,,6145,wind,-2,40351702,29247602
,,,,,5454,solar,-2,40351702,29247602
,,,,,3471,solar,0,40874582,29160329
,,,,,12335,solar,-2,40874582,29160329
,,,,,10030,wind,0,41025814,29052095
,,,,,1656,solar,-2,41025814,29052095
,,,,,4744,wind,-2,41025814,29052095
,,,,,15034,solar,-2,41025814,29052095
,,,,,18052,solar,-2,41025814,29052095
,,,,,9032,wind,-2,41025814,29052095
,,,,,14745,wind,-2,41025814,29052095
,,,,,15526,solar,-2,41025814,29052095
,,,,,15725,wind,-2,41025814,29052095
,,,,,15939,solar,-2,41025814,29052095
,,,,,11931,solar,-2,41025814,29052095
,,,,,1758,solar,-2,41025814,29052095
,,,,,17742,wind,-2,41025814,29052095
,,,,,11443,wind,-2,41025814,29052095
,,,,,5437,wind,0,41056884,29027379
,,,,,8333,wind,-2,41056884,29027379
,,,,,2932,wind,-2,41056884,29027379
,,,,,17650,wind,-2,41056884,29027379
,,,,,15534,wind,-2,41056884,29027379
,,,,,2852,solar,-2,41056884,29027379
,,,,,15631,solar,-2,41056884,29027379
,,,,,17344,solar,-2,41056884,29027379
,,,,,13816,wind,-2,41056884,29027379
,,,,,14619,wind,-2,41056884,29027379
,,,,,11432,wind,-2,41056884,29027379
,,,,,4046,wind,-2,41056884,29027379
,,,,,13725,solar,-2,41056884,29027379
,,,,,12661,wind,-2,41056884,29027379
,,,,,2951,wind,-2,41056884,29027379
,,,,,8352,wind,-2,41056884,29027379
,,,,,13032,wind,-2,41056884,29027379
,,,,,8749,solar,0,41524284,28942606
,,,,,2829,solar,-2,41524284,28942606
,,,,,17852,solar,-2,41524284,28942606
,,,,,13940,wind,0,41535162,28935693
,,,,,2962,wind,-2,41535162,28935693
,,,,,15527,solar,-2,41535162,28935693
,,,,,16255,wind,-2,41535162,28935693
,,,,,10328,solar,-2,41535162,28935693
,,,,,7932,wind,-2,41535162,28935693
,,,,,9862,solar,-2,41535162,28935693
,,,,,7847,wind,-2,41535162,28935693
,,,,,7344,wind,0,41535800,28935054
,,,,,13934,wind,0,41576780,28907891
,,,,,4625,wind,0,41609344,28879756
,,,,,1557,solar,-2,41609344,28879756
,,,,,12523,solar,-2,41609344,28879756
,,,,,2550,wind,-2,41609344,28879756
,,,,,4257,wind,-2,41609344,28879756
,,,,,3047,wind,-2,41609344,28879756
,,,,,15333,wind,-2,41609344,28879756
,,,,,4039,wind,-2,41609344,28879756
,,,,,5046,wind,-2,41609344,28879756
,,,,,7329,wind,-2,41609344,28879756
,,,,,6335,wind,-2,41609344,28879756
,,,,,6740,wind,-2,41609344,28879756
,,,,,11528,solar,-2,41609344,28879756
,,,,,11640,wind,-2,41609344,28879756
,,,,,8850,wind,-2,41609344,28879756
,,,,,11134,wind,-2,41609344,28879756
,,,,,9553,wind,-2,41609344,28879756
,,,,,3645,solar,-2,41609344,28879756
,,,,,14663,solar,-2,41609344,28879756
,,,,,15961,solar,-2,41609344,28879756
,,,,,5744,wind,-2,41609344,28879756
,,,,,16741,wind,-2,41609344,28879756
,,,,,11132,wind,-2,41609344,28879756
,,,,,12120,solar,-2,41609344,28879756
,,,,,5822,wind,-2,41609344,28879756
,,,,,11031,wind,-2,41609344,28879756
,,,,,12335,solar,-2,41609344,28879756
,,,,,15632,solar,-2,41609344,28879756
,,,,,11048,wind,-2,41609344,28879756
,,,,,8251,wind,-2,41609344,28879756
,,,,,8447,solar,-2,41609344,28879756
,,,,,7424,wind,-2,41609344,28879756
,,,,,4945,wind,-2,41609344,28879756
,,,,,10567,solar,-2,41609344,28879756
,,,,,3560,wind,0,41651279,28845754
,,,,,11452,wind,0,41676257,28830334
,,,,,14659,solar,0,42177572,28747336
,,,,,14726,solar,-2,42177572,28747336
,,,,,13964,solar,-2,42177572,28747336
,,,,,15526,solar,-2,42177572,28747336
,,,,,8262,solar,0,42674992,28689105
,,,,,2951,wind,-2,42674992,28689105
,,,,,14745,wind,-2,42674992,28689105
,,,,,3350,wind,-2,42674992,28689105
,,,,,8352,wind,-2,42674992,28689105
,,,,,16141,wind,-2,42674992,28689105
,,,,,16255,wind,-2,42674992,28689105
,,,,,6138,wind,0,42715050,28659485
,,,,,11844,solar,0,43193850,28600559
,,,,,5454,solar,-2,43193850,28600559
,,,,,3847,wind,-2,43193850,28600559
,,,,,6934,solar,-2,43193850,28600559
,,,,,15836,solar,-2,43193850,28600559
,,,,,11744,wind,-2,43193850,28600559
,,,,,7847,wind,-2,43193850,28600559
,,,,,11527,wind,-2,43193850,28600559
,,,,,2252,solar,-2,43193850,28600559
,,,,,2345,solar,-2,43193850,28600559
,,,,,6041,wind,0,43222791,28578988
,,,,,7451,wind,-2,43222791,28578988
,,,,,3424,wind,-2,43222791,28578988
,,,,,11432,wind,-2,43222791,28578988
,,,,,3245,solar,-2,43222791,28578988
,,,,,13032,wind,-2,43222791,28578988
,,,,,5422,wind,-2,43222791,28578988
,,,,,12523,solar,-2,43222791,28578988
,,,,,13719,wind,-2,43222791,28578988
,,,,,4744,wind,-2,43222791,28578988
,,,,,12119,wind,-2,43222791,28578988
,,,,,11460,wind,-2,43222791,28578988
,,,,,5237,wind,0,43288743,28525635
,,,,,10618,solar,-2,43288743,28525635
,,,,,9962,wind,-2,43288743,28525635
,,,,,3625,wind,-2,43288743,28525635
,,,,,15631,solar,-2,43288743,28525635
,,,,,15725,solar,-2,43288743,28525635
,,,,,3160,wind,-2,43288743,28525635
,,,,,15725,wind,-2,43288743,28525635
,,,,,7143,wind,-2,43288743,28525635
,,,,,4444,wind,-2,43288743,28525635
,,,,,2852,solar,-2,43288743,28525635
,,,,,12335,solar,-2,43288743,28525635
,,,,,2550,wind,-2,43288743,28525635
,,,,,15034,solar,-2,43288743,28525635
,,,,,11241,wind,-2,43288743,28525635
,,,,,2929,wind,-2,43288743,28525635
,,,,,9032,wind,-2,43288743,28525635
,,,,,4039,wind,-2,43288743,28525635
,,,,,13725,solar,-2,43288743,28525635
,,,,,3726,wind,-2,43288743,28525635
,,,,,4257,wind,-2,43288743,28525635
,,,,,5730,wind,-2,43288743,28525635
,,,,,13050,wind,0,43295123,28522778
,,,,,10322,solar,0,43826458,28457009
,,,,,4046,wind,-2,43826458,28457009
,,,,,1557,solar,-2,43826458,28457009
,,,,,15632,solar,-2,43826458,28457009
,,,,,6640,wind,-2,43826458,28457009
,,,,,17650,wind,-2,43826458,28457009
,,,,,12461,solar,-2,43826458,28457009
,,,,,1758,solar,-2,43826458,28457009
,,,,,10148,wind,0,43885110,28418202
,,,,,14022,wind,-2,43885110,28418202
,,,,,16556,wind,-2,43885110,28418202
,,,,,16741,wind,-2,43885110,28418202
,,,,,9862,solar,-2,43885110,28418202
,,,,,6335,wind,-2,43885110,28418202
,,,,,15333,wind,-2,43885110,28418202
,,,,,14344,wind,-2,43885110,28418202
,,,,,8352,wind,-2,43885110,28418202
,,,,,16255,wind,-2,43885110,28418202
,,,,,13824,wind,0,43955413,28375512
,,,,,17852,solar,-2,43955413,28375512
,,,,,3824,wind,-2,43955413,28375512
,,,,,13816,wind,-2,43955413,28375512
,,,,,5454,solar,-2,43955413,28375512
,,,,,7847,wind,-2,43955413,28375512
,,,,,2951,wind,-2,43955413,28375512
,,,,,3032,solar,-2,43955413,28375512
,,,,,5047,wind,-2,43955413,28375512
,,,,,6627,wind,0,44032622,28318828
,,,,,9653,wind,0,44061102,28301231
,,,,,2932,wind,-2,44061102,28301231
,,,,,17742,wind,-2,44061102,28301231
,,,,,1656,solar,-2,44061102,28301231
,,,,,11444,wind,0,44120395,28264452
,,,,,11929,wind,0,44167996,28234960
,,,,,18051,wind,-2,44167996,28234960
,,,,,10431,wind,-2,44167996,28234960
,,,,,2931,wind,-2,44167996,28234960
,,,,,11031,wind,-2,44167996,28234960
,,,,,1853,wind,0,44212496,28198712
,,,,,7119,wind,0,44247184,28174829
,,,,,5143,wind,0,44275794,28151021
,,,,,14736,wind,0,44290614,28142415
,,,,,2829,solar,-2,44290614,28142415
,,,,,14663,solar,-2,44290614,28142415
,,,,,10328,solar,-2,44290614,28142415
,,,,,11528,solar,-2,44290614,28142415
,,,,,9422,solar,0,44823944,28077454
,,,,,14240,wind,0,44830763,28073826
,,,,,5160,solar,0,45330938,28019577
,,,,,10030,wind,-2,45330938,28019577
,,,,,15526,solar,-2,45330938,28019577
,,,,,12120,solar,-2,45330938,28019577
,,,,,14432,wind,-2,45330938,28019577
,,,,,10323,wind,-2,45330938,28019577
,,,,,8333,wind,-2,45330938,28019577
,,,,,14540,solar,-2,45330938,28019577
,,,,,12523,solar,-2,45330938,28019577
,,,,,14745,wind,-2,45330938,28019577
,,,,,18052,solar,-2,45330938,28019577
,,,,,15549,solar,-2,45330938,28019577
,,,,,6740,wind,-2,45330938,28019577
,,,,,3847,wind,-2,45330938,28019577
,,,,,16255,wind,-2,45330938,28019577
,,,,,12661,wind,-2,45330938,28019577
,,,,,14619,wind,-2,45330938,28019577
,,,,,9834,wind,-2,45330938,28019577
,,,,,8352,wind,-2,45330938,28019577
,,,,,4429,solar,-2,45330938,28019577
,,,,,4545,wind,-2,45330938,28019577
,,,,,5738,wind,-2,45330938,28019577
,,,,,5569,solar,-2,45330938,28019577
,,,,,4945,wind,-2,45330938,28019577
,,,,,6832,solar,-2,45330938,28019577
,,,,,16141,solar,-2,45330938,28019577
,,,,,15325,wind,0,45337155,28016305
,,,,,10144,wind,0,45404928,27971439
,,,,,12051,wind,-2,45404928,27971439
,,,,,3645,solar,-2,45404928,27971439
,,,,,11931,solar,-2,45404928,27971439
,,,,,11140,wind,0,45509024,27906722
,,,,,11443,wind,-2,45509024,27906722
,,,,,11132,wind,-2,45509024,27906722
,,,,,7044,wind,0,45513999,27902482
,,,,,13032,wind,-2,45513999,27902482
,,,,,8850,wind,-2,45513999,27902482
,,,,,13719,wind,-2,45513999,27902482
,,,,,15961,solar,-2,45513999,27902482
,,,,,2252,solar,-2,45513999,27902482
,,,,,7329,wind,-2,45513999,27902482
,,,,,8444,wind,-2,45513999,27902482
,,,,,9553,wind,-2,45513999,27902482
,,,,,15631,wind,-2,45513999,27902482
,,,,,6726,wind,-2,45513999,27902482
,,,,,10567,solar,-2,45513999,27902482
,,,,,4420,wind,-2,45513999,27902482
,,,,,2951,wind,-2,45513999,27902482
,,,,,9548,wind,0,45549220,27879173
,,,,,15632,solar,-2,45549220,27879173
,,,,,2962,wind,-2,45549220,27879173
,,,,,3424,wind,-2,45549220,27879173
,,,,,5541,wind,0,45577980,27857733
,,,,,9862,solar,-2,45577980,27857733
,,,,,14726,solar,-2,45577980,27857733
,,,,,4257,wind,-2,45577980,27857733
,,,,,12119,wind,-2,45577980,27857733
,,,,,2550,wind,-2,45577980,27857733
,,,,,8251,wind,-2,45577980,27857733
,,,,,7424,wind,-2,45577980,27857733
,,,,,7929,wind,-2,45577980,27857733
,,,,,12430,wind,0,45603977,27841790
,,,,,4744,wind,-2,45603977,27841790
,,,,,11460,wind,-2,45603977,27841790
,,,,,12523,solar,-2,45603977,27841790
,,,,,12335,solar,-2,45603977,27841790
,,,,,11953,wind,-2,45603977,27841790
,,,,,5046,wind,-2,45603977,27841790
,,,,,16255,wind,-2,45603977,27841790
,,,,,3047,wind,-2,45603977,27841790
,,,,,15034,solar,-2,45603977,27841790
,,,,,2929,wind,-2,45603977,27841790
,,,,,11048,wind,-2,45603977,27841790
,,,,,9962,wind,-2,45603977,27841790
,,,,,15534,wind,-2,45603977,27841790
,,,,,7847,wind,-2,45603977,27841790
,,,,,5744,wind,-2,45603977,27841790
,,,,,5454,solar,-2,45603977,27841790
,,,,,15526,solar,-2,45603977,27841790
,,,,,3625,wind,-2,45603977,27841790
,,,,,11043,wind,0,45677004,27796443
,,,,,2852,solar,-2,45677004,27796443
,,,,,17742,wind,-2,45677004,27796443
,,,,,16141,wind,-2,45677004,27796443
,,,,,17847,solar,0,46171289,27732617
,,,,,4637,wind,-2,46171289,27732617
,,,,,7532,wind,-2,46171289,27732617
,,,,,15836,solar,-2,46171289,27732617
,,,,,15333,wind,-2,46171289,27732617
,,,,,17650,wind,-2,46171289,27732617
,,,,,15725,wind,-2,46171289,27732617
,,,,,16741,wind,-2,46171289,27732617
,,,,,14663,solar,-2,46171289,27732617
,,,,,15631,solar,-2,46171289,27732617
,,,,,4444,wind,-2,46171289,27732617
,,,,,6934,solar,-2,46171289,27732617
,,,,,12854,solar,-2,46171289,27732617
,,,,,1758,solar,-2,46171289,27732617
,,,,,7451,wind,-2,46171289,27732617
,,,,,14745,wind,-2,46171289,27732617
,,,,,3923,solar,0,46701104,27676106
,,,,,17852,solar,-2,46701104,27676106
,,,,,11640,wind,-2,46701104,27676106
,,,,,13964,wind,-2,46701104,27676106
,,,,,8352,wind,-2,46701104,27676106
,,,,,3160,wind,-2,46701104,27676106
,,,,,4039,wind,-2,46701104,27676106
,,,,,11432,wind,-2,46701104,27676106
,,,,,11031,wind,-2,46701104,27676106
,,,,,3350,wind,-2,46701104,27676106
,,,,,3847,wind,-2,46701104,27676106
,,,,,11528,solar,-2,46701104,27676106
,,,,,2872,wind,0,46791635,27605826
,,,,,14263,solar,-2,46791635,27605826
,,,,,7947,wind,0,46952602,27488028
,,,,,15140,solar,0,47459332,27424812
,,,,,2932,wind,-2,47459332,27424812
,,,,,1557,solar,-2,47459332,27424812
,,,,,9859,wind,-2,47459332,27424812
,,,,,3245,solar,-2,47459332,27424812
,,,,,10328,solar,-2,47459332,27424812
,,,,,5437,wind,-2,47459332,27424812
,,,,,3030,wind,-2,47459332,27424812
,,,,,1656,solar,-2,47459332,27424812
,,,,,3726,wind,-2,47459332,27424812
,,,,,2550,wind,-2,47459332,27424812
,,,,,16556,wind,-2,47459332,27424812
,,,,,12523,solar,-2,47459332,27424812
,,,,,4046,wind,-2,47459332,27424812
,,,,,7847,wind,-2,47459332,27424812
,,,,,6640,wind,-2,47459332,27424812
,,,,,10618,solar,-2,47459332,27424812
,,,,,8447,solar,-2,47459332,27424812
,,,,,2951,wind,-2,47459332,27424812
,,,,,6832,solar,-2,47459332,27424812
,,,,,13032,wind,-2,47459332,27424812
,,,,,15527,solar,-2,47459332,27424812
,,,,,12120,solar,-2,47459332,27424812
,,,,,14344,wind,-2,47459332,27424812
,,,,,14719,wind,-2,47459332,27424812
,,,,,12151,wind,0,47473884,27417128
,,,,,3471,solar,-2,47473884,27417128
,,,,,5422,wind,-2,47473884,27417128
,,,,,11527,wind,-2,47473884,27417128
,,,,,9032,wind,-2,47473884,27417128
,,,,,11744,wind,-2,47473884,27417128
,,,,,5822,wind,-2,47473884,27417128
,,,,,15725,solar,-2,47473884,27417128
,,,,,12661,wind,-2,47473884,27417128
,,,,,4835,solar,-2,47473884,27417128
,,,,,11132,wind,-2,47473884,27417128
,,,,,3424,wind,-2,47473884,27417128
,,,,,10115,solar,-2,47473884,27417128
,,,,,13719,wind,-2,47473884,27417128
,,,,,16255,wind,-2,47473884,27417128
,,,,,5240,wind,-2,47473884,27417128
,,,,,15456,wind,0,47493404,27406451
,,,,,16055,wind,0,47547070,27373238
,,,,,15841,wind,0,47572855,27357827
,,,,,2823,wind,0,47626537,27314219
,,,,,12842,wind,-2,47626537,27314219
,,,,,10567,solar,-2,47626537,27314219
,,,,,17344,solar,-2,47626537,27314219
,,,,,2929,wind,-2,47626537,27314219
,,,,,6335,wind,-2,47626537,27314219
,,,,,9962,wind,-2,47626537,27314219
,,,,,13725,solar,-2,47626537,27314219
,,,,,12335,solar,-2,47626537,27314219
,,,,,12119,wind,-2,47626537,27314219
,,,,,8352,wind,-2,47626537,27314219
,,,,,15939,solar,-2,47626537,27314219
,,,,,13816,wind,-2,47626537,27314219
,,,,,2931,wind,-2,47626537,27314219
,,,,,14432,wind,-2,47626537,27314219
,,,,,5433,wind,-2,47626537,27314219
,,,,,3032,solar,-2,47626537,27314219
,,,,,5454,solar,-2,47626537,27314219
,,,,,14745,wind,-2,47626537,27314219
,,,,,13964,solar,-2,47626537,27314219
,,,,,5249,solar,0,48115692,27263269
,,,,,2751,wind,0,48166275,27223821
,,,,,5644,wind,0,48195769,27201849
,,,,,18353,solar,0,48720454,27137665
,,,,,2668,solar,0,49238679,27080374
,,,,,15725,wind,-2,49238679,27080374
,,,,,14022,wind,-2,49238679,27080374
,,,,,4524,wind,0,49286364,27041547
,,,,,3723,wind,0,49330559,27005467
,,,,,2252,solar,-2,49330559,27005467
,,,,,12523,solar,-2,49330559,27005467
,,,,,15526,solar,-2,49330559,27005467
,,,,,15632,solar,-2,49330559,27005467
,,,,,18051,wind,-2,49330559,27005467
,,,,,8050,wind,0,49336760,27001962
,,,,,15961,solar,-2,49336760,27001962
,,,,,7424,wind,-2,49336760,27001962
,,,,,15333,wind,-2,49336760,27001962
,,,,,16141,wind,-2,49336760,27001962
,,,,,7847,wind,-2,49336760,27001962
,,,,,8019,solar,0,49888425,26945501
,,,,,3625,wind,-2,49888425,26945501
,,,,,17742,wind,-2,49888425,26945501
,,,,,11048,wind,-2,49888425,26945501
,,,,,8731,wind,-2,49888425,26945501
,,,,,4151,wind,-2,49888425,26945501
,,,,,11134,wind,-2,49888425,26945501
,,,,,15845,wind,0,49913931,26931190
,,,,,3645,solar,-2,49913931,26931190
,,,,,9553,wind,-2,49913931,26931190
,,,,,6145,wind,-2,49913931,26931190
,,,,,5144,wind,0,49927424,26919616
,,,,,8333,wind,-2,49927424,26919616
,,,,,3160,wind,-2,49927424,26919616
,,,,,4257,wind,-2,49927424,26919616
,,,,,14619,wind,-2,49927424,26919616
,,,,,14726,solar,-2,49927424,26919616
,,,,,2829,solar,-2,49927424,26919616
,,,,,4945,wind,-2,49927424,26919616
,,,,,14663,solar,-2,49927424,26919616
,,,,,8352,wind,-2,49927424,26919616
,,,,,9862,solar,-2,49927424,26919616
,,,,,11443,wind,-2,49927424,26919616
,,,,,14540,solar,-2,49927424,26919616
,,,,,4039,wind,-2,49927424,26919616
,,,,,9032,wind,-2,49927424,26919616
,,,,,1557,solar,-2,49927424,26919616
,,,,,12461,solar,-2,49927424,26919616
,,,,,11528,solar,-2,49927424,26919616
,,,,,8444,wind,-2,49927424,26919616
,,,,,10323,wind,-2,49927424,26919616
,,,,,15836,solar,-2,49927424,26919616
,,,,,17852,solar,-2,49927424,26919616
,,,,,2962,wind,-2,49927424,26919616
,,,,,11031,wind,-2,49927424,26919616
,,,,,11744,wind,-2,49927424,26919616
,,,,,11551,wind,0,49970977,26896546
,,,,,17850,solar,-2,49970977,26896546
,,,,,4545,wind,-2,49970977,26896546
